438,"Gooden,Drew",0.0
439,"Tskitishvili,Nikoloz",0.0
440,"Wagner,Dajuan",0.0
441,"Hilario,Nene",0.0
442,"Wilcox,Chris",0.0
443,"Stoudemire,Amar'e",0.0
444,"Butler,Caron",0.0
445,"Jeffries,Jared",0.0
446,"Ely,Melvin",0.0
447,"Haislip,Marcus",0.0
448,"Jones,Fred",0.0
449,"Nachbar,Bostjan",0.0
450,"Welsch,Jiri",0.0
451,"Dixon,Juan",0.0
452,"Borchardt,Curtis",0.0
453,"Humphrey,Ryan",0.0
454,"Rush,Kareem",0.0
455,"Woods,Qyntel",0.0
456,"Jacobsen,Casey",0.0
457,"Prince,Tayshaun",0.0
458,"Krstic,Nenad",0.0
459,"Williams,Frank",0.0
460,"Salmons,John",0.0
461,"Jefferies,Chris",0.0
462,"Dickau,Dan",0.0
463,"Brown,Kwame",0.0
464,"Chandler,Tyson",0.0
465,"Gasol,Pau",0.0
466,"Curry,Eddy",0.0
467,"Richardson,Jason",0.0
468,"Battier,Shane",0.0
469,"Griffin,Eddie",0.0
470,"Diop,DeSagana",0.0
471,"White,Rodney",0.0
472,"Johnson,Joe",0.0
473,"Brown,Kedrick",0.0
474,"Radmanovic,Vladimir",0.0
475,"Jefferson,Richard",0.0
476,"Murphy,Troy",0.0
477,"Hunter,Steven",0.0
478,"Haston,Kirk",0.0
479,"Bradley,Michael",0.0
480,"Collins,Jason",0.0
481,"Randolph,Zach",0.0
482,"Haywood,Brendan",0.0
483,"Forte,Joseph",0.0
484,"Sasser,Jeryl",0.0
485,"Armstrong,Brandon",0.0
486,"Lopez,Raul",0.0
487,"Wallace,Gerald",0.0
488,"Dalembert,Samuel",0.0
489,"Tinsley,Jamaal",0.0
490,"Parker,Tony",0.0
491,"Martin,Kenyon",0.0
492,"Swift,Stromile",0.0
493,"Miles,Darius",0.0
494,"Fizer,Marcus",0.0
495,"Miller,Mike",0.0
496,"Johnson,DerMarr",0.0
497,"Mihm,Chris",0.0
498,"Crawford,Jamal",0.0
499,"Przybilla,Joel",0.0
500,"Dooling,Keyon",0.0
501,"Moiso,Jerome",0.0
502,"Thomas,Etan",0.0
503,"Alexander,Courtney",0.0
504,"Cleaves,Mateen",0.0
505,"Collier,Jason",0.0
506,"Turkoglu,Hedo",0.0
507,"Mason,Desmond",0.0
508,"Richardson,Quentin",0.0
509,"Magloire,Jamaal",0.0
510,"Claxton,Speedy",0.0
511,"Peterson,Morris",0.0
512,"Harvey,Donnell",0.0
513,"Stevenson,DeShawn",0.0
514,"Bagaric,Dalibor",0.0
515,"Tsakalidis,Jake",0.0
516,"N'Diaye,Mamadou",0.0
517,"Brezec,Primoz",0.0
518,"Barkley,Erick",0.0
519,"Brand,Elton",0.0
520,"Francis,Steve",0.0
521,"Davis,Baron",0.0
522,"Odom,Lamar",0.0
523,"Bender,Jonathan",0.0
524,"Szczerbiak,Wally",0.0
525,"Hamilton,Richard",0.0
526,"Miller,Andre",0.0
527,"Marion,Shawn",0.0
528,"Terry,Jason",0.0
529,"Langdon,Trajan",0.0
530,"Radojevic,Aleksandar",0.0
531,"Maggette,Corey",0.0
532,"Avery,William",0.0
533,"Weis,Frederic",0.0
534,"World Peace,Metta",0.0
535,"Bowdler,Cal",0.0
536,"Posey,James",0.0
537,"Lewis,Quincy",0.0
538,"Glover,Dion",0.0
539,"Foster,Jeff",0.0
540,"Thomas,Kenny",0.0
541,"George,Devean",0.0
542,"Kirilenko,Andrei",0.0
543,"James,Tim",0.0
544,"Cummings,Vonteego",0.0
545,"Jones,Jumaine",0.0
546,"Padgett,Scott",0.0
547,"Olowokandi,Michael",0.0
548,"Bibby,Mike",0.0
549,"LaFrentz,Raef",0.0
550,"Jamison,Antawn",0.0
551,"Carter,Vince",0.0
552,"Traylor,Robert",0.0
553,"Williams,Jason",0.0
554,"Hughes,Larry",0.0
555,"Nowitzki,Dirk",0.0
556,"Pierce,Paul",0.0
557,"Wells,Bonzi",0.0
558,"Doleac,Michael",0.0
559,"Clark,Keon",0.0
560,"Dickerson,Michael",0.0
561,"Harpring,Matt",0.0
562,"Drew,Bryce",0.0
563,"Nesterovic,Rasho",0.0
564,"Turkcan,Mirsad",0.0
565,"Garrity,Pat",0.0
566,"McLeod,Roshown",0.0
567,"Davis,Ricky",0.0
568,"Skinner,Brian",0.0
569,"Lue,Tyronn",0.0
570,"Lopez,Felipe",0.0
571,"Harrington,Al",0.0
572,"Jacobson,Sam",0.0
573,"Stepania,Vladimir",0.0
574,"Benjamin,Corey",0.0
575,"Duncan,Tim",0.0
576,"Van Horn,Keith",0.0
577,"Billups,Chauncey",0.0
578,"Daniels,Antonio",0.0
579,"Battie,Tony",0.0
580,"Mercer,Ron",0.0
581,"Thomas,Tim",0.0
582,"Foyle,Adonal",0.0
583,"McGrady,Tracy",0.0
584,"Fortson,Danny",0.0
585,"Abdul-Wahad,Tariq",0.0
586,"Croshere,Austin",0.0
587,"Anderson,Derek",0.0
588,"Taylor,Maurice",0.0
589,"Cato,Kelvin",0.0
590,"Knight,Brevin",0.0
591,"Taylor,Johnny",0.0
592,"Anstey,Chris",0.0
593,"Pollard,Scot",0.0
594,"Grant,Paul",0.0
595,"Parker,Anthony",0.0
596,"Gray,Ed",0.0
597,"Jackson,Bobby",0.0
598,"Rhodes,Rodrick",0.0
599,"Thomas,John",0.0
600,"Smith,Charles",0.0
601,"Vaughn,Jacque",0.0
602,"Booth,Keith",0.0
603,"Iverson,Allen",0.0
604,"Camby,Marcus",0.0
605,"Abdur-Rahim,Shareef",0.0
