Player,Age,Tm,Lg,Season,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG_PCT,2P_PCT,3P_PCT,FT_PCT,eFG_PCT,FG_PER_36,FGA_PER_36,2P_PER_36,2PA_PER_36,3P_PER_36,3PA_PER_36,FT_PER_36,FTA_PER_36,ORB_PER_36,DRB_PER_36,TRB_PER_36,AST_PER_36,STL_PER_36,BLK_PER_36,TOV_PER_36,PF_PER_36,PTS_PER_36,TS_PCT,3PAr,FTr
K.J. McDaniels,21,TOT,NBA,2014-15,62,15,1352,172,434,129,284,43,150,100,133,65,135,200,72,44,70,105,126,487,0.396313364,0.454225352,0.286666667,0.751879699,0.445852535,4.579881657,11.55621302,3.434911243,7.562130178,1.144970414,3.99408284,2.662721893,3.541420118,1.730769231,3.594674556,5.325443787,1.917159763,1.171597633,1.863905325,2.795857988,3.355029586,12.96745562,49.43961667,0.34562212,0.306451613
Kalin Lucas,25,MEM,NBA,2014-15,1,0,6,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0
Kaniel Dickens,25,POR,NBA,2003-04,3,0,12,3,3,3,3,0,0,1,2,2,0,2,0,0,0,1,3,7,1,1,0,0.5,1,9,9,9,9,0,0,3,6,6,0,6,0,0,0,3,9,21,90.20618557,0,0.666666667
Kareem Rush,22,LAL,NBA,2002-03,76,0,872,96,244,77,176,19,68,16,23,26,68,94,68,10,11,63,71,227,0.393442623,0.4375,0.279411765,0.695652174,0.432377049,3.963302752,10.0733945,3.178899083,7.266055046,0.78440367,2.80733945,0.660550459,0.949541284,1.073394495,2.80733945,3.880733945,2.80733945,0.412844037,0.45412844,2.600917431,2.931192661,9.371559633,44.6639383,0.278688525,0.094262295
Karl-Anthony Towns,20,MIN,NBA,2015-16,82,82,2627,625,1153,595,1065,30,88,223,275,229,629,858,161,58,138,183,245,1503,0.54206418,0.558685446,0.340909091,0.810909091,0.555073721,8.564902931,15.80053293,8.15378759,14.59459459,0.411115341,1.205938333,3.055957366,3.76855729,3.138180434,8.61971831,11.75789874,2.206318995,0.794822992,1.891130567,2.507803578,3.357441949,20.59687857,58.98744113,0.076322637,0.238508239
Kasib Powell,26,MIA,NBA,2007-08,11,4,304,35,95,27,62,8,33,6,9,8,36,44,18,9,2,5,18,84,0.368421053,0.435483871,0.242424242,0.666666667,0.410526316,4.144736842,11.25,3.197368421,7.342105263,0.947368421,3.907894737,0.710526316,1.065789474,0.947368421,4.263157895,5.210526316,2.131578947,1.065789474,0.236842105,0.592105263,2.131578947,9.947368421,42.44139046,0.347368421,0.094736842
Kawhi Leonard,20,SAS,NBA,2011-12,64,39,1534,199,404,158,295,41,109,68,88,104,223,327,70,85,24,44,88,507,0.492574257,0.53559322,0.376146789,0.772727273,0.543316832,4.670143416,9.481095176,3.707953064,6.923076923,0.962190352,2.558018253,1.595827901,2.065189048,2.440677966,5.233376793,7.674054759,1.642764016,1.994784876,0.563233377,1.032594524,2.065189048,11.89830508,57.25966751,0.26980198,0.217821782
Kay Felder,21,CLE,NBA,2016-17,42,0,386,62,158,55,136,7,22,35,49,3,38,41,58,18,7,31,38,166,0.392405063,0.404411765,0.318181818,0.714285714,0.414556962,5.78238342,14.7357513,5.129533679,12.68393782,0.652849741,2.051813472,3.264248705,4.569948187,0.279792746,3.544041451,3.823834197,5.409326425,1.678756477,0.652849741,2.89119171,3.544041451,15.48186529,46.22410336,0.139240506,0.310126582
Keith Appling,23,ORL,NBA,2015-16,5,0,27,2,8,2,5,0,3,2,2,0,1,1,1,1,0,3,5,6,0.25,0.4,0,1,0.25,2.666666667,10.66666667,2.666666667,6.666666667,0,4,2.666666667,2.666666667,0,1.333333333,1.333333333,1.333333333,1.333333333,0,4,6.666666667,8,33.78378378,0.375,0.25
Keith Benson,23,GSW,NBA,2011-12,3,0,9,0,1,0,1,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,8,4,12,0,0,0,0,0,0,0,0,0
Keith Bogans,23,ORL,NBA,2003-04,73,36,1787,183,454,116,267,67,187,65,103,106,211,317,98,46,10,75,128,498,0.4030837,0.434456929,0.35828877,0.631067961,0.476872247,3.68662563,9.146054841,2.336877448,5.37884723,1.349748181,3.767207611,1.309457191,2.07498601,2.135422496,4.250699496,6.386121992,1.974258534,0.926692781,0.201454952,1.510912143,2.578623391,10.03245663,49.86782024,0.411894273,0.226872247
Keith Langford,24,SAS,NBA,2007-08,2,0,10,1,4,1,4,0,0,0,0,0,2,2,0,0,0,0,1,2,0.25,0.25,0,0,0.25,3.6,14.4,3.6,14.4,0,0,0,0,0,7.2,7.2,0,0,0,0,3.6,7.2,25,0,0
Keith McLeod,24,MIN,NBA,2003-04,33,0,391,27,82,26,72,1,10,33,43,5,29,34,59,16,1,29,39,88,0.329268293,0.361111111,0.1,0.76744186,0.335365854,2.485933504,7.549872123,2.393861893,6.62915601,0.092071611,0.920716113,3.038363171,3.959079284,0.460358056,2.670076726,3.130434783,5.432225064,1.47314578,0.092071611,2.670076726,3.590792839,8.10230179,43.59889021,0.12195122,0.524390244
Kelenna Azubuike,23,GSW,NBA,2006-07,41,9,669,98,220,64,141,34,79,61,78,26,68,94,28,22,10,39,49,291,0.445454545,0.453900709,0.430379747,0.782051282,0.522727273,5.273542601,11.83856502,3.443946188,7.587443946,1.829596413,4.251121076,3.282511211,4.197309417,1.399103139,3.659192825,5.058295964,1.506726457,1.183856502,0.538116592,2.098654709,2.6367713,15.65919283,57.21138723,0.359090909,0.354545455
Kelly Olynyk,22,BOS,NBA,2013-14,70,9,1400,234,502,194,388,40,114,99,122,140,225,365,109,35,27,106,227,607,0.466135458,0.5,0.350877193,0.81147541,0.505976096,6.017142857,12.90857143,4.988571429,9.977142857,1.028571429,2.931428571,2.545714286,3.137142857,3.6,5.785714286,9.385714286,2.802857143,0.9,0.694285714,2.725714286,5.837142857,15.60857143,54.61776562,0.227091633,0.243027888
Kelly Oubre,20,WAS,NBA,2015-16,63,9,671,90,211,65,132,25,79,31,49,25,108,133,13,22,7,34,100,236,0.426540284,0.492424242,0.316455696,0.632653061,0.485781991,4.828614009,11.32041729,3.48733234,7.081967213,1.341281669,4.238450075,1.66318927,2.628912072,1.341281669,5.794336811,7.13561848,0.697466468,1.180327869,0.375558867,1.82414307,5.365126677,12.66169896,50.73959408,0.374407583,0.232227488
Kemba Walker,21,CHA,NBA,2011-12,66,25,1792,281,767,212,541,69,226,168,213,30,204,234,289,60,20,119,79,799,0.366362451,0.391866913,0.305309735,0.788732394,0.411342894,5.645089286,15.40848214,4.258928571,10.86830357,1.386160714,4.540178571,3.375,4.279017857,0.602678571,4.098214286,4.700892857,5.805803571,1.205357143,0.401785714,2.390625,1.587053571,16.05133929,46.41462961,0.294654498,0.277705346
Ken Johnson,24,MIA,NBA,2002-03,16,0,156,15,37,15,37,0,0,2,6,4,28,32,0,1,12,6,20,32,0.405405405,0.405405405,0,0.333333333,0.405405405,3.461538462,8.538461538,3.461538462,8.538461538,0,0,0.461538462,1.384615385,0.923076923,6.461538462,7.384615385,0,0.230769231,2.769230769,1.384615385,4.615384615,7.384615385,40.36326942,0,0.162162162
Kendall Marshall,21,PHO,NBA,2012-13,48,3,702,56,151,33,78,23,73,8,14,4,38,42,143,22,4,57,48,143,0.370860927,0.423076923,0.315068493,0.571428571,0.447019868,2.871794872,7.743589744,1.692307692,4,1.179487179,3.743589744,0.41025641,0.717948718,0.205128205,1.948717949,2.153846154,7.333333333,1.128205128,0.205128205,2.923076923,2.461538462,7.333333333,45.49503691,0.483443709,0.092715232
Kenneth Faried,22,DEN,NBA,2011-12,46,39,1037,181,309,181,309,0,0,109,164,142,210,352,36,34,47,54,116,471,0.585760518,0.585760518,0,0.664634146,0.585760518,6.283510125,10.7270974,6.283510125,10.7270974,0,0,3.783992285,5.693346191,4.929604629,7.290260366,12.219865,1.24975892,1.180327869,1.631629701,1.87463838,4.027000964,16.35101254,61.78507713,0,0.530744337
Kenny Satterfield,20,DEN,NBA,2001-02,36,4,560,73,199,66,172,7,27,36,46,17,35,52,108,31,1,53,43,189,0.366834171,0.38372093,0.259259259,0.782608696,0.384422111,4.692857143,12.79285714,4.242857143,11.05714286,0.45,1.735714286,2.314285714,2.957142857,1.092857143,2.25,3.342857143,6.942857143,1.992857143,0.064285714,3.407142857,2.764285714,12.15,43.10344828,0.135678392,0.231155779
Kent Bazemore,23,GSW,NBA,2012-13,61,0,267,43,116,33,82,10,34,27,44,5,17,22,22,17,4,18,27,123,0.370689655,0.402439024,0.294117647,0.613636364,0.413793103,5.797752809,15.64044944,4.449438202,11.05617978,1.348314607,4.584269663,3.640449438,5.93258427,0.674157303,2.292134831,2.966292135,2.966292135,2.292134831,0.539325843,2.426966292,3.640449438,16.58426966,45.43439716,0.293103448,0.379310345
Kentavious Caldwell-Pope,20,DET,NBA,2013-14,80,41,1583,182,460,123,275,59,185,47,61,38,118,156,55,75,12,28,145,470,0.395652174,0.447272727,0.318918919,0.770491803,0.459782609,4.138976627,10.46114972,2.797220467,6.2539482,1.341756159,4.207201516,1.068856601,1.387239419,0.864181933,2.683512318,3.547694251,1.25078964,1.705622236,0.272899558,0.636765635,3.297536323,10.68856601,48.27047901,0.402173913,0.132608696
Kenyon Martin,23,NJN,NBA,2000-01,68,68,2272,346,777,345,766,1,11,121,192,137,365,502,131,78,113,138,281,814,0.445302445,0.450391645,0.090909091,0.630208333,0.445945946,5.482394366,12.31161972,5.466549296,12.13732394,0.01584507,0.174295775,1.917253521,3.042253521,2.170774648,5.783450704,7.954225352,2.075704225,1.235915493,1.790492958,2.186619718,4.452464789,12.89788732,47.24427729,0.014157014,0.247104247
Kevin Burleson,26,CHA,NBA,2005-06,39,1,340,22,88,12,34,10,54,16,17,4,22,26,48,26,2,25,63,70,0.25,0.352941176,0.185185185,0.941176471,0.306818182,2.329411765,9.317647059,1.270588235,3.6,1.058823529,5.717647059,1.694117647,1.8,0.423529412,2.329411765,2.752941176,5.082352941,2.752941176,0.211764706,2.647058824,6.670588235,7.411764706,36.6568915,0.613636364,0.193181818
Kevin Durant,19,SEA,NBA,2007-08,80,80,2768,587,1366,528,1161,59,205,391,448,70,278,348,192,78,75,232,122,1624,0.429721816,0.454780362,0.287804878,0.872767857,0.451317716,7.634393064,17.76589595,6.867052023,15.09971098,0.76734104,2.666184971,5.085260116,5.826589595,0.910404624,3.615606936,4.526011561,2.497109827,1.014450867,0.975433526,3.01734104,1.586705202,21.12138728,51.94738728,0.150073206,0.327964861
Kevin Jones,23,CLE,NBA,2012-13,32,0,334,43,107,43,107,0,0,9,15,38,40,78,10,9,5,8,25,95,0.401869159,0.401869159,0,0.6,0.401869159,4.634730539,11.53293413,4.634730539,11.53293413,0,0,0.97005988,1.616766467,4.095808383,4.311377246,8.407185629,1.077844311,0.97005988,0.538922156,0.862275449,2.694610778,10.23952096,41.81338028,0,0.140186916
Kevin Love,20,MIN,NBA,2008-09,81,37,2048,316,688,314,669,2,19,265,336,274,460,734,84,35,50,118,205,899,0.459302326,0.46935725,0.105263158,0.788690476,0.460755814,5.5546875,12.09375,5.51953125,11.75976563,0.03515625,0.333984375,4.658203125,5.90625,4.81640625,8.0859375,12.90234375,1.4765625,0.615234375,0.87890625,2.07421875,3.603515625,15.80273438,53.77823507,0.027616279,0.488372093
Kevin Martin,21,SAC,NBA,2004-05,45,0,455,45,117,40,92,5,25,36,55,29,29,58,22,16,3,24,35,131,0.384615385,0.434782609,0.2,0.654545455,0.405982906,3.56043956,9.257142857,3.164835165,7.279120879,0.395604396,1.978021978,2.848351648,4.351648352,2.294505495,2.294505495,4.589010989,1.740659341,1.265934066,0.237362637,1.898901099,2.769230769,10.36483516,46.38810198,0.213675214,0.47008547
Kevin Murphy,22,UTA,NBA,2012-13,17,0,52,7,28,6,23,1,5,0,0,0,4,4,2,1,0,3,4,15,0.25,0.260869565,0.2,0,0.267857143,4.846153846,19.38461538,4.153846154,15.92307692,0.692307692,3.461538462,0,0,0,2.769230769,2.769230769,1.384615385,0.692307692,0,2.076923077,2.769230769,10.38461538,26.78571429,0.178571429,0
Kevinn Pinkney,23,BOS,NBA,2006-07,6,0,100,12,27,11,25,1,2,6,9,7,8,15,5,3,3,4,12,31,0.444444444,0.44,0.5,0.666666667,0.462962963,4.32,9.72,3.96,9,0.36,0.72,2.16,3.24,2.52,2.88,5.4,1.8,1.08,1.08,1.44,4.32,11.16,50.06459948,0.074074074,0.333333333
Kevon Looney,19,GSW,NBA,2015-16,5,0,21,4,7,3,5,1,2,0,0,4,6,10,0,0,0,1,2,9,0.571428571,0.6,0.5,0,0.642857143,6.857142857,12,5.142857143,8.571428571,1.714285714,3.428571429,0,0,6.857142857,10.28571429,17.14285714,0,0,0,1.714285714,3.428571429,15.42857143,64.28571429,0.285714286,0
Keyon Dooling,20,LAC,NBA,2000-01,76,1,1237,148,362,120,282,28,80,125,179,8,81,89,177,41,11,94,107,449,0.408839779,0.425531915,0.35,0.698324022,0.447513812,4.307194826,10.53516572,3.492320129,8.206952304,0.814874697,2.32821342,3.637833468,5.209377526,0.232821342,2.357316087,2.590137429,5.151172191,1.193209378,0.320129345,2.735650768,3.113985449,13.06709782,50.93474907,0.220994475,0.494475138
Khalid El-Amin,21,CHI,NBA,2000-01,50,14,936,115,311,87,227,28,84,56,72,21,60,81,145,48,2,54,99,314,0.36977492,0.383259912,0.333333333,0.777777778,0.414790997,4.423076923,11.96153846,3.346153846,8.730769231,1.076923077,3.230769231,2.153846154,2.769230769,0.807692308,2.307692308,3.115384615,5.576923077,1.846153846,0.076923077,2.076923077,3.807692308,12.07692308,45.81533792,0.270096463,0.231511254
Khris Middleton,21,DET,NBA,2012-13,27,0,475,62,141,48,96,14,45,27,32,4,46,50,28,15,4,11,53,165,0.439716312,0.5,0.311111111,0.84375,0.489361702,4.698947368,10.68631579,3.637894737,7.275789474,1.061052632,3.410526316,2.046315789,2.425263158,0.303157895,3.486315789,3.789473684,2.122105263,1.136842105,0.303157895,0.833684211,4.016842105,12.50526316,53.19834924,0.319148936,0.226950355
Kim English,24,DET,NBA,2012-13,41,0,407,42,112,28,62,14,50,21,29,8,29,37,26,16,3,19,46,119,0.375,0.451612903,0.28,0.724137931,0.4375,3.714987715,9.906633907,2.476658477,5.484029484,1.238329238,4.422604423,1.857493857,2.565110565,0.707616708,2.565110565,3.272727273,2.2997543,1.415233415,0.265356265,1.680589681,4.068796069,10.52579853,47.69156781,0.446428571,0.258928571
Kirk Haston,22,CHH,NBA,2001-02,15,0,77,11,39,11,36,0,3,4,8,5,15,20,5,0,1,3,9,26,0.282051282,0.305555556,0,0.5,0.282051282,5.142857143,18.23376623,5.142857143,16.83116883,0,1.402597403,1.87012987,3.74025974,2.337662338,7.012987013,9.350649351,2.337662338,0,0.467532468,1.402597403,4.207792208,12.15584416,30.5738476,0.076923077,0.205128205
Kirk Hinrich,23,CHI,NBA,2003-04,76,66,2706,318,823,174,454,144,369,135,168,42,217,259,517,101,21,204,276,915,0.386391252,0.383259912,0.390243902,0.803571429,0.473876063,4.23059867,10.94900222,2.314855876,6.039911308,1.915742794,4.909090909,1.796008869,2.235033259,0.558758315,2.88691796,3.445676275,6.87804878,1.34368071,0.279379157,2.713968958,3.671840355,12.172949,51.00789368,0.44835966,0.204131227
Kirk Penney,23,MIA,NBA,2003-04,2,0,18,1,6,0,3,1,3,0,0,0,1,1,1,1,0,3,1,3,0.166666667,0,0.333333333,0,0.25,2,12,0,6,2,6,0,0,0,2,2,2,2,0,6,2,6,25,0.5,0
Kirk Snyder,21,UTA,NBA,2004-05,68,7,906,122,328,92,243,30,85,64,96,50,71,121,36,26,19,58,116,338,0.37195122,0.378600823,0.352941176,0.666666667,0.417682927,4.847682119,13.03311258,3.655629139,9.655629139,1.19205298,3.377483444,2.543046358,3.814569536,1.986754967,2.821192053,4.80794702,1.430463576,1.033112583,0.754966887,2.304635762,4.609271523,13.43046358,45.64606742,0.259146341,0.292682927
Klay Thompson,21,GSW,NBA,2011-12,66,29,1608,318,718,207,450,111,268,79,91,24,137,161,133,49,20,103,155,826,0.442896936,0.46,0.414179104,0.868131868,0.520194986,7.119402985,16.07462687,4.634328358,10.07462687,2.485074627,6,1.768656716,2.037313433,0.537313433,3.067164179,3.604477612,2.97761194,1.097014925,0.447761194,2.305970149,3.470149254,18.49253731,54.48261305,0.373259053,0.126740947
Kosta Koufos,19,UTA,NBA,2008-09,48,7,565,94,185,94,185,0,0,36,51,50,88,138,20,12,31,26,70,224,0.508108108,0.508108108,0,0.705882353,0.508108108,5.989380531,11.78761062,5.989380531,11.78761062,0,0,2.29380531,3.249557522,3.185840708,5.607079646,8.792920354,1.274336283,0.76460177,1.975221239,1.656637168,4.460176991,14.27256637,53.99151562,0,0.275675676
Kris Dunn,22,MIN,NBA,2016-17,78,7,1333,118,313,97,240,21,73,36,59,24,142,166,188,78,36,89,178,293,0.376996805,0.404166667,0.287671233,0.610169492,0.410543131,3.186796699,8.453113278,2.619654914,6.481620405,0.567141785,1.971492873,0.972243061,1.59339835,0.648162041,3.83495874,4.48312078,5.077269317,2.106526632,0.972243061,2.4036009,4.8072018,7.912978245,43.22043899,0.233226837,0.188498403
Kris Humphries,19,UTA,NBA,2004-05,67,4,873,116,287,114,281,2,6,44,101,73,124,197,43,25,18,52,96,278,0.404181185,0.40569395,0.333333333,0.435643564,0.407665505,4.783505155,11.83505155,4.701030928,11.58762887,0.082474227,0.24742268,1.81443299,4.164948454,3.010309278,5.113402062,8.12371134,1.773195876,1.030927835,0.742268041,2.144329897,3.958762887,11.46391753,41.93820903,0.020905923,0.351916376
Kris Joseph,24,TOT,NBA,2012-13,10,0,54,2,14,2,11,0,3,5,8,1,6,7,1,3,0,2,3,9,0.142857143,0.181818182,0,0.625,0.142857143,1.333333333,9.333333333,1.333333333,7.333333333,0,2,3.333333333,5.333333333,0.666666667,4,4.666666667,0.666666667,2,0,1.333333333,2,6,25.68493151,0.214285714,0.571428571
Kyle Anderson,21,SAS,NBA,2014-15,33,8,358,31,89,28,78,3,11,9,14,5,67,72,28,15,7,10,28,74,0.348314607,0.358974359,0.272727273,0.642857143,0.365168539,3.117318436,8.94972067,2.815642458,7.843575419,0.301675978,1.106145251,0.905027933,1.407821229,0.502793296,6.737430168,7.240223464,2.815642458,1.508379888,0.703910615,1.005586592,2.815642458,7.441340782,38.88188314,0.123595506,0.157303371
Kyle Korver,22,PHI,NBA,2003-04,74,0,882,115,327,34,120,81,207,19,24,30,81,111,40,25,8,41,102,330,0.351681957,0.283333333,0.391304348,0.791666667,0.475535168,4.693877551,13.34693878,1.387755102,4.897959184,3.306122449,8.448979592,0.775510204,0.979591837,1.224489796,3.306122449,4.530612245,1.632653061,1.020408163,0.326530612,1.673469388,4.163265306,13.46938776,48.88019908,0.633027523,0.073394495
Kyle Lowry,20,MEM,NBA,2006-07,10,0,175,14,38,11,30,3,8,25,28,12,19,31,32,14,1,12,20,56,0.368421053,0.366666667,0.375,0.892857143,0.407894737,2.88,7.817142857,2.262857143,6.171428571,0.617142857,1.645714286,5.142857143,5.76,2.468571429,3.908571429,6.377142857,6.582857143,2.88,0.205714286,2.468571429,4.114285714,11.52,55.64387917,0.210526316,0.736842105
Kyle O'Quinn,22,ORL,NBA,2012-13,57,5,638,101,197,101,196,0,1,30,45,65,144,209,52,11,26,37,107,232,0.512690355,0.515306122,0,0.666666667,0.512690355,5.699059561,11.11598746,5.699059561,11.05956113,0,0.056426332,1.692789969,2.539184953,3.667711599,8.12539185,11.79310345,2.934169279,0.620689655,1.46708464,2.087774295,6.037617555,13.09090909,53.50553506,0.005076142,0.228426396
Kyle Singler,24,DET,NBA,2012-13,82,74,2293,275,642,205,442,70,200,100,124,109,221,330,77,57,37,98,217,720,0.42834891,0.463800905,0.35,0.806451613,0.482866044,4.317488007,10.079372,3.21849106,6.939380724,1.098996947,3.139991278,1.569995639,1.946794592,1.711295246,3.469690362,5.180985608,1.208896642,0.894897514,0.580898386,1.538595726,3.406890536,11.3039686,51.68255427,0.31152648,0.193146417
Kyle Weaver,22,OKC,NBA,2008-09,56,19,1166,113,246,81,153,32,93,41,58,31,99,130,101,47,25,69,81,299,0.459349593,0.529411765,0.344086022,0.706896552,0.524390244,3.488850772,7.595197256,2.500857633,4.723842196,0.987993139,2.87135506,1.265866209,1.790737564,0.957118353,3.056603774,4.013722127,3.118353345,1.451114923,0.77186964,2.130360206,2.500857633,9.231560892,55.06040071,0.37804878,0.235772358
Kyle Wiltjer,24,HOU,NBA,2016-17,14,0,44,4,14,0,1,4,13,1,2,4,6,10,2,3,1,5,4,13,0.285714286,0,0.307692308,0.5,0.428571429,3.272727273,11.45454545,0,0.818181818,3.272727273,10.63636364,0.818181818,1.636363636,3.272727273,4.909090909,8.181818182,1.636363636,2.454545455,0.818181818,4.090909091,3.272727273,10.63636364,43.6827957,0.928571429,0.142857143
Kyrie Irving,19,CLE,NBA,2011-12,51,51,1558,350,747,277,564,73,183,171,196,44,147,191,275,54,20,160,110,944,0.46854083,0.491134752,0.398907104,0.87244898,0.517402945,8.087291399,17.2605905,6.400513479,13.03209243,1.68677792,4.228498074,3.951219512,4.528883184,1.016688062,3.396662388,4.413350449,6.354300385,1.24775353,0.462130937,3.697047497,2.541720154,21.81258023,56.64634439,0.24497992,0.262382865
LaMarcus Aldridge,21,POR,NBA,2006-07,63,22,1392,241,479,241,477,0,2,83,115,144,168,312,24,22,73,43,186,565,0.503131524,0.50524109,0,0.72173913,0.503131524,6.232758621,12.38793103,6.232758621,12.3362069,0,0.051724138,2.146551724,2.974137931,3.724137931,4.344827586,8.068965517,0.620689655,0.568965517,1.887931034,1.112068966,4.810344828,14.61206897,53.34214502,0.004175365,0.240083507
Lamar Patterson,24,ATL,NBA,2015-16,35,0,395,28,80,16,31,12,49,16,22,4,46,50,39,9,2,23,45,84,0.35,0.516129032,0.244897959,0.727272727,0.425,2.551898734,7.291139241,1.458227848,2.825316456,1.093670886,4.465822785,1.458227848,2.005063291,0.364556962,4.192405063,4.556962025,3.55443038,0.820253165,0.182278481,2.096202532,4.101265823,7.655696203,46.83318466,0.6125,0.275
Lance Allred,26,CLE,NBA,2007-08,3,0,10,1,4,1,4,0,0,1,2,0,1,1,0,0,0,0,1,3,0.25,0.25,0,0.5,0.25,3.6,14.4,3.6,14.4,0,0,3.6,7.2,0,3.6,3.6,0,0,0,0,3.6,10.8,30.73770492,0,0.5
Lance Stephenson,20,IND,NBA,2010-11,12,0,115,13,39,13,34,0,5,11,14,1,17,18,21,4,0,16,14,37,0.333333333,0.382352941,0,0.785714286,0.333333333,4.069565217,12.20869565,4.069565217,10.64347826,0,1.565217391,3.443478261,4.382608696,0.313043478,5.32173913,5.634782609,6.573913043,1.252173913,0,5.008695652,4.382608696,11.5826087,40.96545616,0.128205128,0.358974359
Lance Thomas,23,NOH,NBA,2011-12,42,10,630,57,126,57,125,0,1,52,62,49,77,126,12,10,7,24,78,166,0.452380952,0.456,0,0.838709677,0.452380952,3.257142857,7.2,3.257142857,7.142857143,0,0.057142857,2.971428571,3.542857143,2.8,4.4,7.2,0.685714286,0.571428571,0.4,1.371428571,4.457142857,9.485714286,54.14926931,0.007936508,0.492063492
Landry Fields,22,NYK,NBA,2010-11,82,81,2541,299,602,213,383,86,219,113,147,105,416,521,155,80,17,107,114,797,0.496677741,0.55613577,0.392694064,0.768707483,0.568106312,4.236127509,8.52892562,3.017709563,5.426210153,1.218417946,3.102715466,1.60094451,2.082644628,1.487603306,5.893742621,7.381345927,2.195985832,1.133412043,0.240850059,1.515938607,1.615112161,11.29161747,59.77380452,0.363787375,0.244186047
Langston Galloway,23,NYK,NBA,2014-15,45,41,1457,204,511,142,335,62,176,63,78,37,153,190,150,52,12,61,129,533,0.399217221,0.423880597,0.352272727,0.807692308,0.459882583,5.040494166,12.62594372,3.508579272,8.277282086,1.531914894,4.348661633,1.556623198,1.927247769,0.914207275,3.780370625,4.6945779,3.70624571,1.284831846,0.296499657,1.507206589,3.187371311,13.16952642,48.87038803,0.344422701,0.152641879
Larry Drew,24,PHI,NBA,2014-15,12,1,219,20,58,16,32,4,26,2,3,1,14,15,45,6,0,25,13,46,0.344827586,0.5,0.153846154,0.666666667,0.379310345,3.287671233,9.534246575,2.630136986,5.260273973,0.657534247,4.273972603,0.328767123,0.493150685,0.164383562,2.301369863,2.465753425,7.397260274,0.98630137,0,4.109589041,2.136986301,7.561643836,38.77275792,0.448275862,0.051724138
