Player,G,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PProd,OWS,DWS,WS,PER,ORB_PCT,DRB_PCT,TRB_PCT,AST_PCT,STL_PCT,BLK_PCT,TOV_PCT,USG_PCT,OBPM,DBPM,BPM,FG_PER_40,FGA_PER_40,2P_PER_40,2PA_PER_40,3P_PER_40,3PA_PER_40,FT_PER_40,FTA_PER_40,ORB_PER_40,DRB_PER_40,TRB_PER_40,AST_PER_40,STL_PER_40,BLK_PER_40,TOV_PER_40,PF_PER_40,PTS_PER_40,FG_PCT,2P_PCT,3P_PCT,FT_PCT,eFG_PCT,TS_PCT,3PAr,FTr
Kay Felder,101,3626,554,1300,411,885,143,415,514,625,67,369,436,788,164,19,350,287,1765,2024.0,11.1,2.6,13.6,20.99271925,2.092829564,12.20573635,7.051792609,42.4122449,2.509100938,0.570159956,19.33745174,25.7815775,3.83524545,-1.179481522,2.655763927,6.11141754,14.34087148,4.533921677,9.762824049,1.577495863,4.578047435,5.670159956,6.894649752,0.739106453,4.070601213,4.809707667,8.692774407,1.809156095,0.209597352,3.861003861,3.166023166,19.4704909,0.426153846154,0.464406779661,0.344578313253,0.8224,0.481153846154,56.0317460317,0.319230769231,0.480769230769
Keith Appling,142,4229,491,1140,353,727,138,413,389,520,63,368,431,465,151,65,296,345,1509,1532.0,7.9,6.7,14.7,15.99508158,1.815441003,10.26296997,6.129605108,21.15433909,2.199456136,1.743367226,17.87346891,20.72137621,3.155166706,2.74183022,5.923055096,4.644123906,10.78269094,3.338850792,6.876330102,1.305273114,3.906360842,3.679356822,4.91842043,0.595885552,3.480728305,4.076613857,4.398202885,1.428233625,0.614802554,2.799716245,3.263182786,14.27287775,0.430701754386,0.485557083906,0.334140435835,0.748076923077,0.491228070175,55.1212741087,0.362280701754,0.456140350877
Keith Benson,70,2228,439,812,428,784,11,28,346,505,204,517,721,66,43,242,124,212,1235,1145.0,8.4,3.7,12.1,29.46108618,10.36449731,25.16790844,17.91193896,5.844030521,1.094883303,9.850852783,10.49317774,24.84914722,0.786355476,1.76929982,2.555655296,7.881508079,14.57809695,7.684021544,14.07540395,0.197486535,0.502692998,6.211849192,9.066427289,3.662477558,9.281867145,12.9443447,1.18491921,0.771992819,4.34470377,2.226211849,3.806104129,22.17235189,0.540640394089,0.545918367347,0.392857142857,0.685148514851,0.547413793103,59.7079868497,0.0344827586207,0.621921182266
Keith Bogans,135,3913,671,1535,417,792,254,743,327,475,0,0,552,314,154,15,304,264,1923,0.0,8.2,6.8,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,0.0,0.0,0.0,0.0,6.859187324,15.69128546,4.26271403,8.096089957,2.596473294,7.595195502,3.342703808,4.855609507,0.0,0.0,5.642729364,3.209813442,1.574239714,0.153335037,3.107590084,2.698696652,19.65755175,0.437133550489,0.526515151515,0.341857335128,0.688421052632,0.51986970684,55.1318807339,0.484039087948,0.309446254072
Keith Langford,136,3932,671,1356,569,1045,102,311,368,567,0,0,584,322,129,68,0,0,1812,0.0,8.2,7.2,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.826042726,13.79450661,5.788402848,10.63072228,1.037639878,3.163784334,3.743641913,5.768056968,0.0,0.0,5.940996948,3.275686673,1.312309257,0.691759919,0.0,0.0,18.43336724,0.494837758112,0.544497607656,0.327974276527,0.649029982363,0.532448377581,56.4317213544,0.229351032448,0.41814159292
Keith McLeod,111,3568,572,1343,373,844,199,499,552,698,0,0,355,296,176,14,316,293,1895,0.0,9.7,2.8,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,0.0,0.0,0.0,0.0,6.412556054,15.05605381,4.18161435,9.461883408,2.230941704,5.594170404,6.188340807,7.825112108,0.0,0.0,3.979820628,3.31838565,1.97309417,0.156950673,3.542600897,3.284753363,21.24439462,0.425912137007,0.441943127962,0.39879759519,0.790830945559,0.5,57.4200664194,0.371556217424,0.51973194341
Kelenna Azubuike,97,2174,354,730,259,475,95,255,167,222,0,0,363,98,71,29,0,0,970,0.0,5.6,4.3,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.513339466,13.43146274,4.765409384,8.739650414,1.747930083,4.691812328,3.072677093,4.084636615,0.0,0.0,6.678932843,1.803127875,1.306347746,0.533578657,0.0,0.0,17.84728611,0.484931506849,0.545263157895,0.372549019608,0.752252252252,0.55,58.5975256138,0.349315068493,0.304109589041
Kelly Olynyk,101,1735,338,569,313,494,25,75,202,285,152,309,461,107,52,46,140,197,903,851.0,6.6,3.6,10.3,27.00835735,11.12080692,20.44801153,16.02363112,13.09342939,1.790201729,3.099423631,16.71804035,24.94824207,5.02443804,2.804841499,7.829279539,7.792507205,13.11815562,7.216138329,11.38904899,0.576368876,1.729106628,4.657060519,6.570605187,3.504322767,7.123919308,10.62824207,2.46685879,1.198847262,1.060518732,3.227665706,4.541786744,20.8184438,0.594024604569,0.633603238866,0.333333333333,0.708771929825,0.615992970123,65.0201612903,0.131810193322,0.500878734622
Kelly Oubre,36,756,110,248,76,153,34,95,79,110,41,138,179,28,41,13,43,71,333,303.0,1.7,1.7,3.4,21.1,6.4,19.2,13.2,8.1,3.3,1.8,12.5,23.1,4.8,3.7,8.6,5.82010582,13.12169312,4.021164021,8.095238095,1.798941799,5.026455026,4.17989418,5.82010582,2.169312169,7.301587302,9.470899471,1.481481481,2.169312169,0.687830688,2.275132275,3.756613757,17.61904762,0.443548387097,0.496732026144,0.357894736842,0.718181818182,0.512096774194,56.1740890688,0.383064516129,0.443548387097
Kemba Walker,75,2740,468,1116,355,777,113,339,413,517,85,283,368,356,147,22,192,115,1462,1451.0,10.0,4.3,14.3,25.66244526,3.550510949,10.62627737,7.288394161,28.52423358,3.231058394,0.80580292,12.90751825,28.46824818,5.744014599,1.520474453,7.264489051,6.832116788,16.2919708,5.182481752,11.34306569,1.649635037,4.948905109,6.02919708,7.547445255,1.240875912,4.131386861,5.372262774,5.197080292,2.145985401,0.321167883,2.802919708,1.678832117,21.34306569,0.41935483871,0.456885456885,0.333333333333,0.798839458414,0.469982078853,54.4109328014,0.30376344086,0.463261648746
Ken Johnson,97,2752,337,609,337,609,0,0,178,281,0,0,612,42,28,386,147,271,852,0.0,4.8,12.5,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,4.898255814,8.851744186,4.898255814,8.851744186,0.0,0.0,2.587209302,4.084302326,0.0,0.0,8.895348837,0.610465116,0.406976744,5.610465116,2.136627907,3.938953488,12.38372093,0.553366174056,0.553366174056,0.0,0.633451957295,0.553366174056,58.1458833807,0.0,0.461412151067
Kendall Marshall,73,2101,181,406,133,275,48,131,113,163,12,159,171,581,83,9,193,106,523,732.0,3.7,3.3,7.0,15.78519753,0.613184198,7.786815802,4.256592099,42.60994764,2.226368396,0.386815802,28.70547358,14.97524988,2.724750119,1.079105188,3.803855307,3.445978106,7.729652546,2.532127558,5.235602094,0.913850547,2.494050452,2.151356497,3.10328415,0.228462637,3.027129938,3.255592575,11.06139933,1.580199905,0.171346978,3.674440743,2.018086625,9.957163256,0.445812807882,0.483636363636,0.36641221374,0.693251533742,0.504926108374,54.739177761,0.322660098522,0.401477832512
Kenneth Faried,70,2276,457,771,456,767,1,4,280,478,348,616,964,56,123,149,176,223,1195,1125.0,8.2,6.8,15.0,33.31089631,17.96977153,34.28506151,25.81370826,5.743760984,3.29314587,8.426010545,14.94516696,26.36994728,1.862917399,2.747803163,4.610720562,8.031634446,13.55008787,8.014059754,13.4797891,0.017574692,0.07029877,4.920913884,8.400702988,6.11599297,10.82601054,16.94200351,0.984182777,2.16168717,2.618629174,3.09314587,3.919156415,21.00175747,0.592736705577,0.594524119948,0.25,0.585774058577,0.593385214008,60.8873761872,0.00518806744488,0.619974059663
Kenny Satterfield,68,2142,267,663,202,462,65,201,209,268,0,0,278,355,98,10,221,165,808,0.0,2.5,5.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,0.0,0.0,0.0,0.0,4.985994398,12.38095238,3.772175537,8.62745098,1.213818861,3.753501401,3.902894491,5.004668534,0.0,0.0,5.191409897,6.629318394,1.830065359,0.186741363,4.126984127,3.081232493,15.08870215,0.402714932127,0.437229437229,0.323383084577,0.779850746269,0.45173453997,51.7338523792,0.303167420814,0.404223227753
Kent Bazemore,105,3110,455,1014,364,749,91,265,257,426,158,377,535,326,217,59,268,253,1258,1240.0,5.6,7.5,13.0,21.20299035,5.633344051,14.77864952,9.98,23.07755627,4.428006431,2.286688103,18.23758842,24.41733119,2.615241158,2.701125402,5.314501608,5.852090032,13.04180064,4.681672026,9.633440514,1.170418006,3.408360129,3.305466238,5.479099678,2.032154341,4.848874598,6.881028939,4.192926045,2.790996785,0.758842444,3.446945338,3.254019293,16.18006431,0.448717948718,0.485981308411,0.343396226415,0.603286384977,0.49358974359,52.3538420562,0.26134122288,0.420118343195
Kentavious Caldwell-Pope,64,2114,338,814,189,375,149,439,188,250,82,310,392,96,123,28,100,139,1013,902.0,5.8,3.8,9.6,24.05288553,4.640397351,18.81996216,11.4897824,13.2987701,3.751371807,1.608230842,9.543897824,27.01173132,6.906244087,2.373320719,9.279564806,6.395458846,15.40208136,3.57615894,7.095553453,2.819299905,8.306527909,3.557237465,4.730368969,1.551561022,5.865657521,7.417218543,1.816461684,2.327341533,0.529801325,1.892147588,2.630085147,19.16745506,0.415233415233,0.504,0.339407744875,0.752,0.506756756757,54.816017316,0.539312039312,0.307125307125
Kenyon Martin,86,2042,389,677,387,669,2,8,201,327,0,0,602,101,94,209,139,231,981,0.0,8.2,16.4,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,7.619980411,13.26150833,7.580803134,13.10479922,0.039177277,0.156709109,3.937316357,6.405484819,0.0,0.0,11.79236043,1.978452498,1.841332027,4.094025465,2.722820764,4.524975514,19.21645446,0.57459379616,0.578475336323,0.25,0.614678899083,0.576070901034,59.7529480557,0.0118168389956,0.483013293944
Kevin Burleson,123,3317,272,733,124,286,148,447,175,233,0,0,296,440,160,38,0,0,867,0.0,2.7,3.8,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.280072355,8.839312632,1.495327103,3.448899608,1.784745252,5.390413024,2.110340669,2.809767863,0.0,0.0,3.569490503,5.305999397,1.929454326,0.458245402,0.0,0.0,10.45523063,0.371077762619,0.433566433566,0.331096196868,0.751072961373,0.472032742156,51.8838567599,0.609822646658,0.317871759891
Kevin Durant,35,1255,306,647,224,444,82,203,209,256,0,0,390,46,66,67,0,0,903,0.0,4.7,4.1,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.752988048,20.62151394,7.139442231,14.15139442,2.613545817,6.470119522,6.661354582,8.15936255,0.0,0.0,12.43027888,1.466135458,2.103585657,2.135458167,0.0,0.0,28.78087649,0.472952086553,0.504504504505,0.4039408867,0.81640625,0.536321483771,59.4360486546,0.313755795981,0.395672333849
Kevin Jones,104,3671,632,1281,525,946,107,335,230,332,384,494,878,119,63,86,118,176,1601,1465.0,12.5,4.9,17.4,23.3,11.7,17.0,14.1,7.5,1.1,2.6,7.6,21.5,5.6,1.8,7.3,6.886406974,13.95804958,5.720512122,10.30781803,1.165894852,3.650231545,2.50612912,3.617542904,4.184146009,5.382729502,9.566875511,1.296649414,0.686461455,0.937074367,1.285753201,1.917733588,17.44483792,0.493364558938,0.554968287526,0.319402985075,0.692771084337,0.535128805621,56.0935616784,0.261514441842,0.259172521468
Kevin Love,39,1156,227,406,198,324,29,82,198,258,0,0,415,75,27,56,78,0,681,0.0,5.6,5.7,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,0.0,0.0,0.0,0.0,7.85467128,14.04844291,6.851211073,11.21107266,1.003460208,2.837370242,6.851211073,8.92733564,0.0,0.0,14.35986159,2.595155709,0.934256055,1.937716263,2.698961938,0.0,23.56401384,0.559113300493,0.611111111111,0.353658536585,0.767441860465,0.594827586207,65.5412688636,0.20197044335,0.635467980296
Kevin Martin,79,2515,565,1224,391,721,174,503,534,635,0,0,354,133,134,30,0,0,1838,0.0,11.2,2.6,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.986083499,19.46719682,6.218687873,11.46719682,2.767395626,8.0,8.49304175,10.09940358,0.0,0.0,5.630218688,2.115308151,2.131212724,0.477137177,0.0,0.0,29.23260437,0.46160130719,0.542302357836,0.34592445328,0.84094488189,0.532679738562,61.1281096182,0.410947712418,0.518790849673
Kevin Murphy,98,3108,611,1346,458,924,153,422,357,485,85,361,446,200,85,17,305,218,1732,1565.0,6.5,2.5,9.1,19.06061776,3.284137709,14.16258044,8.732303732,14.35276705,1.587612613,0.603185328,16.3747426,29.91682754,0.246332046,-1.425546976,-1.179214929,7.863577864,17.32303732,5.894465894,11.89189189,1.969111969,5.431145431,4.594594595,6.241956242,1.093951094,4.646074646,5.74002574,2.574002574,1.093951094,0.218790219,3.925353925,2.805662806,22.29086229,0.453937592868,0.495670995671,0.362559241706,0.736082474227,0.510772659733,55.5341798127,0.313521545319,0.360326894502
Kevinn Pinkney,65,1825,267,505,262,483,5,22,167,231,0,0,434,67,59,58,0,0,706,0.0,4.0,5.2,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.852054795,11.06849315,5.742465753,10.58630137,0.109589041,0.482191781,3.660273973,5.063013699,0.0,0.0,9.512328767,1.468493151,1.293150685,1.271232877,0.0,0.0,15.4739726,0.528712871287,0.542443064182,0.227272727273,0.722943722944,0.533663366337,58.1893709614,0.0435643564356,0.457425742574
Kevon Looney,36,1113,151,321,129,268,22,53,92,147,122,209,331,51,46,32,45,104,416,428.0,2.8,2.0,4.8,21.9,12.2,21.0,16.6,9.1,2.5,3.3,10.3,19.7,4.2,4.0,8.2,5.426774483,11.53638814,4.636118598,9.631626235,0.790655885,1.904761905,3.306379155,5.283018868,4.384546271,7.511230907,11.89577718,1.832884097,1.653189578,1.150044924,1.617250674,3.737646002,14.95058401,0.470404984424,0.481343283582,0.415094339623,0.625850340136,0.504672897196,53.9307197677,0.165109034268,0.457943925234
Keyon Dooling,59,1659,223,543,156,345,67,198,203,277,0,0,142,198,76,29,134,103,716,0.0,2.9,3.1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,0.0,0.0,0.0,0.0,5.376732972,13.09222423,3.761301989,8.318264014,1.615430983,4.773960217,4.894514768,6.678722122,0.0,0.0,3.423749247,4.773960217,1.832429174,0.699216395,3.230861965,2.483423749,17.26341169,0.410681399632,0.452173913043,0.338383838384,0.73285198556,0.472375690608,53.8443027313,0.364640883978,0.510128913444
Khalid El-Amin,71,2149,369,897,255,569,114,328,205,246,0,0,211,323,118,5,188,155,1057,0.0,3.9,4.6,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,6.868310842,16.69613774,4.746393671,10.59097255,2.121917171,6.105165193,3.815728246,4.578873895,0.0,0.0,3.927408097,6.012098651,2.196370405,0.093066543,3.499302001,2.88506282,19.6742671,0.411371237458,0.448154657293,0.34756097561,0.833333333333,0.47491638796,52.5745095699,0.365663322185,0.274247491639
Khris Middleton,87,2263,340,789,248,502,92,287,209,272,131,265,396,175,87,17,173,187,981,956.0,4.8,4.0,8.8,18.862616,6.765709236,14.34012373,10.50508175,17.15351304,2.355148034,1.008307556,15.63875387,24.479673,2.480335837,1.423994697,3.904330535,6.009721608,13.94608926,4.383561644,8.873177198,1.626159965,5.072912064,3.694211224,4.807777287,2.315510384,4.684047724,6.999558109,3.093239063,1.537781706,0.30048608,3.05788776,3.305346885,17.33981441,0.4309252218,0.494023904382,0.320557491289,0.768382352941,0.489226869455,53.9793986882,0.363751584284,0.34474017744
Kim English,103,2862,433,1015,235,519,198,496,259,356,75,293,368,162,132,24,197,199,1323,1186.0,6.0,4.1,10.1,17.39385045,2.946680643,12.03050314,7.460936408,10.77078966,2.707127883,0.912403913,14.60307477,24.17176799,2.509468903,0.737421384,3.287945493,6.051712089,14.185884,3.284416492,7.253668763,2.767295597,6.932215234,3.619846261,4.975541579,1.048218029,4.095038435,5.143256464,2.264150943,1.844863732,0.335429769,2.753319357,2.781271838,18.49056604,0.426600985222,0.452793834297,0.399193548387,0.727528089888,0.524137931034,56.459321976,0.488669950739,0.350738916256
Kirk Haston,96,2572,544,1150,518,1079,26,71,292,407,0,0,748,111,80,104,195,255,1406,0.0,4.5,7.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,0.0,0.0,0.0,0.0,8.460342146,17.88491446,8.055987558,16.7807154,0.404354588,1.104199067,4.541213064,6.32970451,0.0,0.0,11.63297045,1.726283048,1.244167963,1.617418351,3.032659409,3.965785381,21.86625194,0.473043478261,0.480074142725,0.366197183099,0.717444717445,0.484347826087,52.8937310019,0.0617391304348,0.353913043478
Kirk Hinrich,141,4188,615,1247,380,701,235,546,288,371,0,0,532,668,206,57,380,382,1753,0.0,11.5,8.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,0.0,0.0,0.0,0.0,5.873925501,11.91021968,3.629417383,6.695319962,2.244508118,5.214899713,2.750716332,3.543457498,0.0,0.0,5.081184336,6.380133715,1.967526266,0.544412607,3.629417383,3.64851958,16.74307545,0.493183640738,0.542082738944,0.430402930403,0.77628032345,0.58740978348,62.1525414114,0.437850842021,0.297514033681
Kirk Penney,127,3416,503,1158,286,597,217,561,231,308,0,0,484,214,70,14,0,0,1454,0.0,7.7,4.7,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.889929742,13.55971897,3.348946136,6.990632319,2.540983607,6.569086651,2.704918033,3.606557377,0.0,0.0,5.667447307,2.505854801,0.819672131,0.163934426,0.0,0.0,17.02576112,0.434369602763,0.479061976549,0.386809269162,0.75,0.528065630397,56.2032284,0.484455958549,0.26597582038
Kirk Snyder,84,2586,477,1120,371,778,106,342,344,508,0,0,537,224,76,63,0,0,1404,0.0,3.9,6.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.378190255,17.32405259,5.738592421,12.03402939,1.639597834,5.290023202,5.32095901,7.857695282,0.0,0.0,8.306264501,3.464810518,1.175560712,0.974477958,0.0,0.0,21.71693736,0.425892857143,0.476863753213,0.309941520468,0.677165354331,0.473214285714,52.2508038585,0.305357142857,0.453571428571
Klay Thompson,65,2275,440,1036,266,581,174,455,288,351,62,275,337,197,100,54,219,174,1342,1250.0,6.2,3.3,9.4,23.45696703,3.377362637,13.74087912,8.703648352,20.02487912,2.592703297,2.685406593,15.45547253,31.86716484,3.275956044,1.541626374,4.865758242,7.736263736,18.21538462,4.676923077,10.21538462,3.059340659,8.0,5.063736264,6.171428571,1.09010989,4.835164835,5.925274725,3.463736264,1.758241758,0.949450549,3.850549451,3.059340659,23.5956044,0.42471042471,0.457831325301,0.382417582418,0.820512820513,0.508687258687,56.3657135177,0.439189189189,0.338803088803
Kosta Koufos,37,1003,222,437,200,374,22,63,68,100,0,0,247,19,16,67,55,0,534,0.0,2.3,2.9,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0,8.853439681,17.42771685,7.976071785,14.91525424,0.877367896,2.512462612,2.711864407,3.988035892,0.0,0.0,9.850448654,0.75772682,0.638085743,2.671984048,2.193419741,0.0,21.29611167,0.508009153318,0.534759358289,0.349206349206,0.68,0.533180778032,55.5093555094,0.144164759725,0.228832951945
Kris Dunn,95,2997,424,943,351,737,73,206,293,423,106,380,486,552,208,38,315,280,1214,1349.0,5.0,5.8,10.8,19.03089756,4.358892226,15.08301635,9.585852519,37.44164164,3.873740407,1.274441108,22.82762763,22.62379046,3.654721388,4.621688355,8.272872873,5.658992326,12.58591925,4.684684685,9.83650317,0.974307641,2.749416083,3.910577244,5.645645646,1.414748081,5.071738405,6.486486486,7.367367367,2.776109443,0.507173841,4.204204204,3.737070404,16.20286954,0.449628844115,0.476255088195,0.354368932039,0.692671394799,0.488335100742,53.7586793255,0.218451749735,0.448568398727
Kris Humphries,29,990,221,498,204,448,17,50,170,229,0,0,294,20,27,33,0,0,629,0.0,1.8,1.7,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.929292929,20.12121212,8.242424242,18.1010101,0.686868687,2.02020202,6.868686869,9.252525253,0.0,0.0,11.87878788,0.808080808,1.090909091,1.333333333,0.0,0.0,25.41414141,0.443775100402,0.455357142857,0.34,0.742358078603,0.460843373494,52.5252187855,0.100401606426,0.45983935743
Kris Joseph,106,3267,447,991,342,679,105,312,361,492,154,392,546,191,149,59,190,189,1360,1289.0,8.0,5.9,14.1,19.83174166,5.767095194,13.0711356,9.627731864,10.7379247,2.740373431,2.034282216,13.7781757,21.7808693,2.976798286,1.786960514,4.7637588,5.472910927,12.13345577,4.187327824,8.313437404,1.285583104,3.820018365,4.419957147,6.023875115,1.885521886,4.799510254,6.68503214,2.338536884,1.824303642,0.722375268,2.326293235,2.314049587,16.65136211,0.451059535822,0.503681885125,0.336538461538,0.733739837398,0.504036326942,56.3156325571,0.314833501514,0.496468213925
Kyle Anderson,71,2242,303,670,267,574,36,96,223,303,119,498,617,355,126,58,183,132,865,991.0,4.6,4.8,9.3,22.6,6.1,25.3,15.9,28.0,3.2,2.8,18.4,22.2,3.7,6.3,10.0,5.4058876,11.95361285,4.763603925,10.24085638,0.642283675,1.712756467,3.978590544,5.4058876,2.123104371,8.884924175,11.00802855,6.333630687,2.247992864,1.034790366,3.264942016,2.355040143,15.43264942,0.45223880597,0.465156794425,0.375,0.73597359736,0.479104477612,53.8390678683,0.14328358209,0.45223880597
Kyle Korver,128,3540,559,1184,188,365,371,819,312,350,0,0,664,294,172,58,231,297,1801,0.0,15.6,7.1,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,0.0,0.0,0.0,0.0,6.316384181,13.37853107,2.124293785,4.124293785,4.192090395,9.254237288,3.525423729,3.95480226,0.0,0.0,7.502824859,3.322033898,1.943502825,0.655367232,2.610169492,3.355932203,20.35028249,0.472128378378,0.515068493151,0.452991452991,0.891428571429,0.628800675676,67.3019431988,0.691722972973,0.295608108108
Kyle Lowry,57,1524,181,403,168,363,13,40,168,228,0,0,219,171,108,13,0,0,543,0.0,2.1,4.4,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.750656168,10.57742782,4.409448819,9.527559055,0.341207349,1.049868766,4.409448819,5.984251969,0.0,0.0,5.748031496,4.488188976,2.834645669,0.341207349,0.0,0.0,14.2519685,0.449131513648,0.462809917355,0.325,0.736842105263,0.465260545906,53.9418262735,0.0992555831266,0.565756823821
Kyle O'Quinn,98,3024,548,978,511,816,37,162,310,449,301,687,988,110,59,258,227,325,1443,1367.0,8.6,5.5,14.1,25.57172619,11.57837302,25.14702381,18.49791667,8.174305556,1.08422619,8.607242063,15.98065476,22.66785714,1.408730159,1.997619048,3.406349206,7.248677249,12.93650794,6.759259259,10.79365079,0.489417989,2.142857143,4.100529101,5.939153439,3.981481481,9.087301587,13.06878307,1.455026455,0.78042328,3.412698413,3.002645503,4.298941799,19.08730159,0.560327198364,0.626225490196,0.228395061728,0.690423162584,0.579243353783,61.3750042533,0.165644171779,0.459100204499
Kyle Singler,77,2722,447,1059,300,653,147,406,291,363,178,355,533,156,75,44,149,184,1332,1272.0,8.8,5.5,14.3,21.41734019,7.52755327,13.91418075,10.84724467,11.02049963,1.594489346,1.461425422,10.79448935,24.84173402,2.42674504,1.160617193,3.587362234,6.568699486,15.5620867,4.408523145,9.595885378,2.160176341,5.966201323,4.27626745,5.334313005,2.615723733,5.216752388,7.832476121,2.292432035,1.102130786,0.646583395,2.189566495,2.703894195,19.57384276,0.42209631728,0.459418070444,0.362068965517,0.801652892562,0.491501416431,54.6474990154,0.383380547686,0.342776203966
