Player,Tm,FG%,2P%,3P%,FT%,eFG%,FG/36,FGA/36,2P/36,2PA/36,3P/36,3PA/36,FT/36,FTA/36,ORB/36,DRB/36,TRB/36,AST/36,STL/36,BLK/36,TOV/36,PF/36,PTS/36,TS%,3PAr,FTr
Beno Udrih,DET,0.467005076,0.490909091,0.34375,0.941176471,0.494923858,5.914285714,12.66428571,5.207142857,10.60714286,0.707142857,2.057142857,2.057142857,2.185714286,0.385714286,3.278571429,3.664285714,8.421428571,0.835714286,0,2.378571429,1.864285714,14.59285714,53.54783921,0.162436548,0.172588832
Tyler Ulis,PHO,0.421052632,0.455307263,0.265822785,0.774647887,0.445080092,5.898486198,14.00890472,5.225289403,11.47640249,0.673196794,2.532502226,1.763134461,2.276046305,0.641139804,2.404274265,3.045414069,7.244879786,1.53873553,0.160284951,2.468388246,2.340160285,14.23330365,47.4115838,0.180778032,0.162471396
Jarrod Uthoff,DAL,0.421052632,0.448275862,0.333333333,0.714285714,0.460526316,5.008695652,11.89565217,4.069565217,9.07826087,0.939130435,2.817391304,1.565217391,2.191304348,2.504347826,4.382608696,6.886956522,2.817391304,0.626086957,1.252173913,0.939130435,2.504347826,12.52173913,48.68549172,0.236842105,0.184210526
Jonas Valanciunas,TOR,0.556980057,0.557142857,0.5,0.811059908,0.557692308,6.813165537,12.23233301,6.795740561,12.19748306,0.017424976,0.034849952,3.066795741,3.781219748,3.93804453,9.287512101,13.22555663,0.993223621,0.644724105,1.097773475,1.847047435,3.763794773,16.71055179,60.12689973,0.002849003,0.309116809
Denzel Valentine,CHI,0.354166667,0.3625,0.350961538,0.777777778,0.480902778,3.762295082,10.62295082,1.069672131,2.950819672,2.692622951,7.672131148,0.516393443,0.663934426,0.405737705,5.163934426,5.569672131,2.323770492,1.106557377,0.258196721,1.807377049,3.172131148,10.73360656,49.16869424,0.722222222,0.0625
Fred VanVleet,TOR,0.351351351,0.341463415,0.379310345,0.818181818,0.400900901,4.775510204,13.59183673,3.428571429,10.04081633,1.346938776,3.551020408,2.204081633,2.693877551,0.489795918,4.653061224,5.142857143,4.285714286,2.081632653,0.244897959,1.836734694,4.408163265,13.10204082,44.332118,0.261261261,0.198198198
Anderson Varejao,GSW,0.357142857,0.357142857,0,0.727272727,0.357142857,1.956521739,5.47826087,1.956521739,5.47826087,0,0,3.130434783,4.304347826,4.695652174,5.869565217,10.56521739,3.913043478,1.173913043,1.173913043,3.130434783,6.260869565,7.043478261,47.77070064,0,0.785714286
Greivis Vasquez,BRK,0.25,0.2,0.333333333,0.666666667,0.3125,1.846153846,7.384615385,0.923076923,4.615384615,0.923076923,2.769230769,1.846153846,2.769230769,0,1.846153846,1.846153846,4.615384615,0.923076923,0.923076923,0.923076923,5.538461538,6.461538462,37.55364807,0.375,0.375
Rashad Vaughn,MIL,0.365384615,0.413333333,0.320987654,0.4,0.448717949,4.480349345,12.26200873,2.436681223,5.895196507,2.043668122,6.366812227,0.15720524,0.3930131,0.31441048,3.537117904,3.851528384,1.807860262,1.493449782,0.786026201,1.100436681,2.515283843,11.16157205,44.87989886,0.519230769,0.032051282
Noah Vonleh,POR,0.481481481,0.492,0.35,0.638297872,0.494444444,3.699604743,7.683794466,3.500395257,7.114624506,0.199209486,0.56916996,1.707509881,2.675098814,3.728063241,7.285375494,11.01343874,0.882213439,0.853754941,0.768379447,1.821343874,4.382608696,9.305928854,52.51156218,0.074074074,0.348148148
Nikola Vucevic,ORL,0.468477207,0.481171548,0.306666667,0.66875,0.479631426,8.038834951,17.15950069,7.656033287,15.9112344,0.382801664,1.248266297,1.780859917,2.6629681,2.92926491,10.03606103,12.96532594,3.46185853,1.281553398,1.231622746,1.947295423,2.995839112,18.24133148,49.75485745,0.072744908,0.155189137
Sasha Vujacic,NYK,0.308823529,0.306451613,0.310810811,0.708333333,0.393382353,3.705882353,12,1.676470588,5.470588235,2.029411765,6.529411765,1.5,2.117647059,1.058823529,4.147058824,5.205882353,4.588235294,1.147058824,0.176470588,1.411764706,3.352941176,10.94117647,42.30349345,0.544117647,0.176470588
Dwyane Wade,CHI,0.433507853,0.455555556,0.310344828,0.793594306,0.457068063,8.316964286,19.18526786,7.412946429,16.27232143,0.904017857,2.912946429,4.479910714,5.645089286,1.285714286,4.158482143,5.444196429,4.600446429,1.727678571,0.823660714,2.772321429,2.25,22.01785714,50.80471705,0.151832461,0.294240838
Dion Waiters,MIA,0.423831071,0.4375,0.395348837,0.645669291,0.487933635,7.309248555,17.24566474,5.098265896,11.65317919,2.210982659,5.592485549,2.132947977,3.303468208,0.468208092,3.537572254,4.005780347,5.202312139,1.066473988,0.520231214,2.679190751,2.471098266,18.96242775,50.70387269,0.32428356,0.191553544
Kemba Walker,CHO,0.443754313,0.47579693,0.398671096,0.846796657,0.526570048,8.451259584,19.0449069,5.296823658,11.13253012,3.154435926,7.91237678,3.995618839,4.718510405,0.591456736,3.456736035,4.048192771,5.717415115,1.117196057,0.289156627,2.208105148,1.56407448,24.05257393,56.93981182,0.415458937,0.247757074
John Wall,WAS,0.45087108,0.479793637,0.327205882,0.800759013,0.481881533,8.212976023,18.2157969,7.083215797,14.76304654,1.129760226,3.452750353,5.356840621,6.689703808,0.736248237,3.401974612,4.138222849,10.54866008,1.992947814,0.622002821,4.100141044,1.916784203,22.91255289,54.14306969,0.189547038,0.367247387
Taurean Waller-Prince,ATL,0.4,0.442622951,0.323529412,0.787234043,0.457894737,4.183486239,10.4587156,2.972477064,6.71559633,1.211009174,3.743119266,2.71559633,3.449541284,0.917431193,4.844036697,5.76146789,2.018348624,1.577981651,0.990825688,2.23853211,3.52293578,12.29357798,51.32369163,0.357894737,0.329824561
T.J. Warren,PHO,0.495085995,0.526536313,0.265306122,0.772727273,0.511056511,7.083984375,14.30859375,6.626953125,12.5859375,0.45703125,1.72265625,2.091796875,2.70703125,2.197265625,3.76171875,5.958984375,1.318359375,1.3359375,0.685546875,1.001953125,3.076171875,16.71679688,53.92623843,0.12039312,0.189189189
C.J. Watson,ORL,0.387096774,0.447552448,0.304761905,0.863636364,0.451612903,3.415019763,8.822134387,2.276679842,5.086956522,1.138339921,3.735177866,2.027667984,2.347826087,0.56916996,2.596837945,3.166007905,4.055335968,1.529644269,0.071146245,1.671936759,2.988142292,9.996047431,50.71469824,0.423387097,0.266129032
Briante Weber,TOT,0.416666667,0.48,0.1,0.6875,0.425,4.390243902,10.53658537,4.214634146,8.780487805,0.175609756,1.756097561,1.931707317,2.809756098,1.404878049,3.16097561,4.565853659,3.687804878,2.107317073,0.175609756,1.404878049,2.809756098,10.88780488,46.24105012,0.166666667,0.266666667
David West,GSW,0.535714286,0.540983607,0.375,0.767857143,0.541666667,5.690866511,10.62295082,5.56440281,10.28571429,0.1264637,0.337236534,1.81264637,2.360655738,1.981264637,6.576112412,8.557377049,6.365339578,1.770491803,2.023419204,3.288056206,4.426229508,13.32084309,57.11393869,0.031746032,0.222222222
Russell Westbrook,OKC,0.424523442,0.459499264,0.343053173,0.845238095,0.476043277,10.58672377,24.9379015,8.017130621,17.44753747,2.569593148,7.490364026,9.122055675,10.79229122,1.760171306,9.340471092,11.1006424,10.79229122,1.708779443,0.398286938,5.627408994,2.44111349,32.86509636,55.35358781,0.300360639,0.432766615
Okaro White,MIA,0.379310345,0.396226415,0.352941176,0.909090909,0.448275862,2.522292994,6.649681529,1.605095541,4.050955414,0.917197452,2.598726115,1.52866242,1.681528662,1.910828025,4.356687898,6.267515924,1.605095541,0.76433121,0.76433121,1.375796178,3.974522293,7.49044586,50.68266446,0.390804598,0.252873563
Isaiah Whitehead,BRK,0.401574803,0.445682451,0.295302013,0.805309735,0.44488189,4.469872185,11.13085819,3.505782106,7.8660986,0.964090079,3.264759586,1.993913573,2.475958612,0.701156421,3.330493001,4.031649422,4.206938527,0.920267803,0.788800974,3.111381619,3.834449178,11.89774802,48.68034139,0.293307087,0.222440945
Hassan Whiteside,MIA,0.557040082,0.557040082,0,0.62849162,0.557040082,7.76442499,13.93871866,7.76442499,13.93871866,0,0,3.223239156,5.128531636,4.197373657,11.38877835,15.58615201,0.81655392,0.802228412,2.306406685,2.206128134,3.237564664,18.75208914,57.89371263,0,0.367934224
Andrew Wiggins,MIN,0.451592357,0.473067916,0.356401384,0.760147601,0.484394904,8.374015748,18.54330709,7.157480315,15.12992126,1.216535433,3.413385827,4.866141732,6.401574803,1.216535433,2.669291339,3.885826772,2.232283465,0.968503937,0.354330709,2.208661417,2.161417323,22.83070866,53.44267009,0.184076433,0.34522293
C.J. Wilcox,ORL,0.258064516,0.3125,0.2,1,0.306451613,2.666666667,10.33333333,1.666666667,5.333333333,1,5,0.666666667,0.666666667,1.333333333,2.666666667,4,4,0.666666667,0.333333333,2,2.666666667,7,32.93601004,0.483870968,0.064516129
Alan Williams,PHO,0.516853933,0.518796992,0,0.625,0.516853933,7.016949153,13.57627119,7.016949153,13.52542373,0,0.050847458,3.559322034,5.694915254,4.779661017,10.06779661,14.84745763,1.169491525,1.372881356,1.627118644,1.881355932,6.355932203,17.59322034,54.69836853,0.003745318,0.419475655
Deron Williams,TOT,0.438333333,0.486338798,0.363247863,0.825688073,0.509166667,5.713940857,13.03560652,3.867229934,7.951719976,1.846710923,5.083886542,1.955340978,2.368135184,0.304164152,2.889559445,3.193723597,7.821363911,0.673506337,0.173808087,2.998189499,2.998189499,15.22993362,54.09284524,0.39,0.181666667
Derrick Williams,TOT,0.442622951,0.530612245,0.309278351,0.651685393,0.504098361,4.835820896,10.92537313,3.492537313,6.582089552,1.343283582,4.343283582,2.597014925,3.985074627,0.850746269,4.970149254,5.820895522,1.253731343,0.626865672,0.313432836,1.253731343,2.686567164,13.6119403,53.67989829,0.397540984,0.364754098
Lou Williams,TOT,0.428857715,0.480072464,0.365470852,0.879649891,0.510521042,7.727181545,18.01805416,4.784353059,9.965897693,2.942828485,8.052156469,7.25777332,8.250752257,0.469408225,3.177532598,3.646940822,4.314944835,1.444332999,0.343029087,2.888665998,1.660982949,25.65496489,59.25376122,0.446893788,0.457915832
Marvin Williams,CHO,0.421875,0.494285714,0.350282486,0.873333333,0.509943182,4.658823529,11.04313725,2.71372549,5.490196078,1.945098039,5.552941176,2.054901961,2.352941176,1.396078431,6.415686275,7.811764706,1.662745098,0.909803922,0.831372549,0.941176471,2.101960784,13.31764706,55.12987013,0.502840909,0.213068182
Reggie Williams,NOP,0.347826087,0.25,0.454545455,0.857142857,0.456521739,3.64556962,10.48101266,1.367088608,5.46835443,2.278481013,5.012658228,2.734177215,3.189873418,0.911392405,1.82278481,2.734177215,1.82278481,1.367088608,0,0,0.911392405,12.30379747,51.76380368,0.47826087,0.304347826
Troy Williams,TOT,0.437125749,0.523809524,0.290322581,0.65625,0.491017964,4.718132855,10.7935368,3.55475763,6.786355476,1.163375224,4.007181329,1.357271095,2.068222621,0.969479354,3.490125673,4.459605027,1.615798923,1.745062837,0.646319569,2.132854578,3.877917415,11.95691203,51.08239452,0.371257485,0.191616766
Kyle Wiltjer,HOU,0.285714286,0,0.307692308,0.5,0.428571429,3.272727273,11.45454545,0,0.818181818,3.272727273,10.63636364,0.818181818,1.636363636,3.272727273,4.909090909,8.181818182,1.636363636,2.454545455,0.818181818,4.090909091,3.272727273,10.63636364,43.6827957,0.928571429,0.142857143
Justise Winslow,MIA,0.355555556,0.384210526,0.2,0.617021277,0.371111111,4.608,12.96,4.2048,10.944,0.4032,2.016,1.6704,2.7072,1.3248,4.0896,5.4144,3.8016,1.5552,0.3456,1.9008,2.9952,11.2896,39.88928688,0.155555556,0.208888889
Jeff Withey,UTA,0.533980583,0.539215686,0,0.75,0.533980583,4.583333333,8.583333333,4.583333333,8.5,0,0.083333333,3,4,4.333333333,5.75,10.08333333,0.583333333,1.333333333,2.666666667,1.166666667,4.333333333,12.16666667,58.81405092,0.009708738,0.466019417
Christian Wood,CHO,0.52173913,0.666666667,0,0.733333333,0.52173913,4.037383178,7.738317757,4.037383178,6.056074766,0,1.682242991,3.700934579,5.046728972,4.710280374,5.046728972,9.757009346,0.672897196,1.009345794,2.018691589,2.355140187,3.700934579,11.77570093,59.12162162,0.217391304,0.652173913
Metta World Peace,LAL,0.279411765,0.333333333,0.236842105,0.625,0.345588235,4.275,15.3,2.25,6.75,2.025,8.55,2.25,3.6,1.125,3.375,4.5,2.475,2.025,0.45,1.575,4.05,12.825,37.97974414,0.558823529,0.235294118
Brandan Wright,MEM,0.614814815,0.619402985,0,0.657142857,0.614814815,6.684563758,10.87248322,6.684563758,10.79194631,0,0.080536913,1.852348993,2.818791946,2.496644295,3.785234899,6.281879195,1.208053691,0.88590604,1.610738255,0.805369128,3.382550336,15.22147651,62.83244681,0.007407407,0.259259259
Delon Wright,TOR,0.422413793,0.453488372,0.333333333,0.763636364,0.465517241,3.955156951,9.3632287,3.147982063,6.941704036,0.807174888,2.421524664,3.390134529,4.439461883,1.291479821,2.582959641,3.874439462,4.600896861,2.179372197,0.887892377,2.01793722,2.502242152,12.10762332,53.49500713,0.25862069,0.474137931
James Young,BOS,0.431034483,0.565217391,0.342857143,0.666666667,0.534482759,4.090909091,9.490909091,2.127272727,3.763636364,1.963636364,5.727272727,0.981818182,1.472727273,0.981818182,3.272727273,4.254545455,0.654545455,1.636363636,0.327272727,0.654545455,2.454545455,11.12727273,54.87411233,0.603448276,0.155172414
Joe Young,IND,0.361111111,0.428571429,0.217391304,0.733333333,0.395833333,6.933333333,19.2,5.6,13.06666667,1.333333333,6.133333333,2.933333333,4,0.266666667,4.266666667,4.533333333,4,1.066666667,0,1.333333333,1.333333333,18.13333333,43.25699746,0.319444444,0.208333333
Nick Young,LAL,0.429699842,0.481132075,0.403800475,0.855555556,0.563981043,6.293059126,14.64524422,2.359897172,4.904884319,3.933161954,9.740359897,1.781491003,2.082262211,0.57840617,2.59125964,3.16966581,1.341902314,0.856041131,0.323907455,0.832904884,3.16966581,18.30077121,58.80166518,0.665086888,0.142180095
Thaddeus Young,IND,0.526928675,0.55711775,0.381355932,0.523255814,0.559679767,5.825659365,11.05587841,5.10147519,9.156906571,0.724184175,1.898971837,0.724184175,1.383996424,2.108180599,5.117568172,7.225748771,1.963343764,1.834599911,0.48278945,1.544926241,2.172552526,13.09968708,56.15032283,0.171761281,0.125181951
Cody Zeller,CHO,0.571106095,0.57239819,0,0.678571429,0.571106095,5.28,9.245217391,5.28,9.224347826,0,0.020869565,2.775652174,4.090434783,2.817391304,5.634782609,8.452173913,2.066086957,1.293913043,1.210434783,1.356521739,3.944347826,13.33565217,60.36958658,0.002257336,0.442437923
Tyler Zeller,BOS,0.493670886,0.496815287,0,0.564102564,0.493670886,5.348571429,10.83428571,5.348571429,10.76571429,0,0.068571429,1.508571429,2.674285714,2.948571429,5.554285714,8.502857143,2.88,0.48,1.44,1.371428571,4.182857143,12.20571429,50.81068737,0.006329114,0.246835443
Stephen Zimmerman,ORL,0.322580645,0.322580645,0,0.6,0.322580645,3.333333333,10.33333333,3.333333333,10.33333333,0,0,1,1.666666667,3.666666667,8,11.66666667,1.333333333,0.666666667,1.666666667,1,5.666666667,7.666666667,34.63855422,0,0.161290323
Paul Zipser,CHI,0.398190045,0.450819672,0.333333333,0.775,0.472850679,3.758007117,9.43772242,2.348754448,5.209964413,1.409252669,4.227758007,1.323843416,1.708185053,0.640569395,4.697508897,5.338078292,1.537366548,0.640569395,0.683274021,1.708185053,3.330960854,10.24911032,50.29337804,0.447963801,0.180995475
Ivica Zubac,LAL,0.529411765,0.536170213,0,0.653061224,0.529411765,7.448275862,14.06896552,7.448275862,13.89162562,0,0.177339901,1.891625616,2.896551724,2.42364532,6.975369458,9.399014778,1.773399015,0.827586207,1.950738916,1.773399015,3.901477833,16.78817734,54.70796733,0.012605042,0.205882353
